	HCA1	HCA2	HCA3	HCA4	HCA5	HCA6	HCA7	HCA8	HCA9	HCA10	HCA11	HCA12	HCA13	HCA14	HCA15	HCA16	HCA17	HCA18	HCA19	HCA20	HCA21	HCA22	HCA23	HCA24	HCA25	HCA26	HCA27	HCA28	HCA29	HCA30	HCA31	HCA32	HCA33	HCA34	HCA35	HCA36	HCA37	HCA38	HCA39	HCA40	HCA41	HCA42	HCA43	HCA44	HCA45	HCA46	HCA47	HCA48	HCA49	HCA50	HCA51	HCA52	HCA53	HCA54	HCA55	HCA56	HCA57	HCA58	HCA59	HCA60	HCA61	HCA62	HCA63	HCA64	HCA65	HCA66	HCA67	HCA68	HCA69	HCA70	HCA71	HCA72	HCA73	HCA74	HCA75	HCA76	HCA77	HCA78	HCA79	HCA80	HCA81	HCA82	HCA83	HCA84	HCA85	HCA86	HCA87	HCA88	HCA89	HCA90	HCA91	HCA92	HCA93	HCA94	HCA95	HCA96	HCA97	HCA98	HCA99	HCA100	HCA101	HCA102	HCA103	HCA104	HCA105	HCA106	HCA107	HCA108	HCA109	HCA110	HCA111	HCA112	HCA113	HCA114	HCA115	HCA116	HCA117	HCA118	HCA119	HCA120	HCA121	HCA122	HCA123	HCA124	HCA125	HCA126	HCA127	HCA128	HCA129	HCA130	HCA131	HCA132	HCA133	HCA134	HCA135	HCA136	HCA137	HCA138	HCA139	HCA140	HCA141	HCA142	HCA143	HCA144	HCA145	HCA146	HCA147	HCA148	HCA149	HCA150	HCA151	HCA152	HCA153	HCA154	HCA155	HCA156	HCA157	HCA158	HCA159	HCA160	HCA161	HCA162	HCA163	HCA164	HCA165	HCA166	HCA167	HCA168	HCA169	HCA170	HCA171	HCA172	HCA173	HCA174	HCA175	HCA176	HCA177	HCA178	HCA179	HCA180	HCA181	HCA182	HCA183	HCA184	HCA185	HCA186	HCA187	HCA188	HCA189	HCA190	HCA191	HCA192	HCA193	HCA194	HCA195	HCA196	HCA197	HCA198	HCA199	HCA200	HCA201	HCA202	HCA203	HCA204	HCA205	HCA206	HCA207	HCA208	HCA209	HCA210	HCA211	HCA212	HCA213	HCA214	HCA215	HCA216	HCA217	HCA218	HCA219	HCA220	HCA221	HCA222	HCA223	HCA224	HCA225	HCA226	HCA227	HCA228	HCA229	HCA230	HCA231	HCA232	HCA233	HCA234	HCA235	HCA236	HCA237
Murimonas	0	0.140581068	0	0.215362527	0	0.02596054	0.023569341	0.023840175	0.081285562	0.005155436	0.003739156	0	0.047443332	0.030477584	0	0	0	0.170888007	0.099238453	0.01943131	0.190185431	0.11290095	0.013140358	0.024578386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033964341	0.054615568	0.028705652	0.718149825	0.922283359	0.117653588	0.069961323	0.063970762	0.107253313	0.039239683	0.015954773	0.065214335	0.037871946	0.022743707	0.08705986	0.592965666	0.047364867	0.070818218	0.229801921	0.061253894	0.03139778	0.287555766	0.02740302	0.032786422	0.899824612	0.142131393	0.304220538	0.026624481	0.048416964	0.042849035	0.183099785	0.089735109	0.2271595	0.005363315	0.369385987	0.073981498	0.058336021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterorhabdus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040059879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079572079	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015870497	0.161048859	0	0	0	0	0.131467534	0.137134608	0.416816755	0.088922764	0.182780789	0.588213533	0.995740762	0.320123187	0.539362572	0.580703841	0.424861235	0.134468848	0.496074372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040082697	0	0	0	0	0.01707442	0	0.07980846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bradyrhizobium	0	0	0.047505938	0	0	0.05192108	0	0.00953607	0	0.030932618	0.007478313	0.011350308	0.057986294	0.006095517	0.006363752	0.014704585	0.02370551	0	0.004314715	0.041021655	0.035034158	0.028225237	0.022526328	0.001890645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056433409	0	0	0	0	0	0	0	0	0.013225414	0	0	0	0.020238306	0	0	0	0	0	0	0	0	0.056730691	0	0	0	0	0	0	0	0	0	0	0	0.382289417	0	0	0.017221584	0	0	0.377080842	0	0.225797347	0	0.331570929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Succinivibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.161140799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paramuribaculum	0.076834422	0.187441425	0.023752969	0.143575018	0.17905103	0.02596054	0.042424814	0.033376246	0.131307447	0.061865237	0.097218068	0.041617797	0.031628888	0.021334309	0.003181876	0.032350087	0.04741102	0.140372292	1.430328134	1.567459032	1.513976127	1.641095946	1.610632427	1.771534448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000780789	0.00346155	0.000168947	0.000526599	0.001431441	0	0.004845633	0.001579816	0.000660205	0.154381364	0.000141193	0.000200814	0.000565987	0.000802719	0.000600195	0.098911315	0.001057251	0.004020121	0.002102001	0.000883166	0.001456974	0.001092235	0.001054627	0.000168308	0.000246948	0.003517159	0.007228127	0	0.000451651	0.004540295	0.000526149	0.000195587	0.00108417	3.0131E-05	0.001176388	8.41975E-05	0.000610987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium	0	0	0	0	0.022381379	0	0	0	0	0.041243491	0.018695782	0.037834361	0.04217185	0.024382067	0.006363752	0.026468253	0.010159504	0.054928288	0	0.189995034	0.00500488	0.100804419	0.001877194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004034079	0.054519414	0.001766265	0.004555084	0.005974708	0.000300009	0.00244284	0.009549635	0.000690214	0.001476918	0.003896918	0.000686114	0.003272884	0.002842963	0.002874618	0.006819647	0.001744465	0.030675271	0.019880373	0.017747438	0.001056306	0.001919686	0.003578817	0.00144745	0.001399374	0.001635888	0.006933101	0.006009895	0.001490448	7.09421E-05	0.003104278	0.000704112	0.006453395	0.029347577	0.003555902	0.014060975	0.001275104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucispirillum	0.038417211	0.281162137	0	0.071787509	0.089525515	0	0.018855473	0.014304105	0.062527356	0.015466309	0.044869877	0.003783436	0.036900369	0.0365731	0.009545628	0	0	0.030515716	0.843526848	0.647710344	0.995971072	0.612890869	0.914193464	0.752476745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010896214	0.097950045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acutalibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000592822	0.004423092	0.028782446	0.401610973	0.566632623	0.000950029	0.049016977	0.001485499	0.036161232	0.020068709	0.003953395	0.001439167	0.001722571	0.089837643	0.472890457	0.10861213	0.003409636	0.006627373	0.03125144	0.02102777	0.019778416	0.012014588	0.032883624	0.004073056	0.071175979	0.009297296	0.042582024	0.001163205	0.001129127	0.001418842	0.058612977	0.201688851	0.002219968	0.00183799	0.368102654	0.010384353	0.190654654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Family_XIII_UCG-001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076191796	0.035800591	0	0	0	0	0.035466024	0.100762289	0	0	0	0	0.095938599	0	0	0	0	0	0.059108416	0	0	0.006469142	0.043507133	0	0.065959648	0	0.03584305	0	0.056139038	0	0.077027473	0	0	0.208484621	0.030972292	0	0.106783281	0	0	0	0	0	0	0.037357242	0	0	0	0.073815265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092451599	0	0.02968114	0	0	0	0.025543716	0	0	0	0	0	0	0	0.062017252	0.140646976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045591075	0	0.14084507	0.019327406	0.054678423	0	0	0	0.016596822	0.012069715	0	0	0	0	0	0	0.028967423	0.259833995	0.241856636	0.292174797	0.138661288	0.051792387	0.178427535	0	0	0	0	0	0	0.029959555	0.188150871	0	0.028670547	0	0.151708719	0.03887689	0	0	0.066016073	0	0	0	0	0	0	0.286764047	0	0.093028839	0	0.006528267	0	0.208557904	0.035863466	0	0.242607342	0.056894958	0	0	0.081314979	0.195393125	0.023935852	0	0.067126522	0.100574008	0.033130135	0.015736349	0.077265536	0.041897491	0	0.044655757	0.038380916	0.57292083	0.109420327	0.052312655	0	0.086385981	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnotalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015167558	0.012788505	0.288008763	0.267064846	0.312147391	0.069652124	0.44796071	0.05611884	0.273324895	0.250438949	0.00965758	0.029603325	0.187268037	0.025018078	0.054838867	1.192380921	0.138235632	1.621274014	0.053816297	0.09712727	0.022400969	0.106840471	0.018551067	0.005924446	0.115873615	0.174930945	0.005900511	0.001421696	0.008852355	0.322644722	0.051299509	0.372944434	0.127777218	0.002018776	0.345002662	0.01389258	0.099803475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xanthomonas	0	0	0.118764846	0	0	0.01298027	0.009427736	0.023840175	0	0.010310873	0.048609034	0	0.057986294	0.115814818	0	0	0	0.018309429	0	0.148973379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006737924	0.000480771	0.007111138	0.001053199	0.009584428	0	0.001241443	0.00035369	9.0028E-05	2.89592E-05	0.00019767	0.002108547	0.085439504	0.016556081	0.009287227	0.005973799	0.000343607	0.000160222	0.365064435	0.000126167	0.000509941	0.000529569	0.000484091	0.002861238	0.00041158	0.028382655	0.00211435	0.004588199	0.014768981	0.000212826	0	0	0.014455605	0.00060262	0.000294097	5.61316E-05	0.000371905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135950928	0	0	0.71049887	0	0	0	0	0	0	0	0	0	0.118781123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036255693	0	0	0	0	0.414552212	0.285149243	0	0	0	0.279289257	0	0.076074553	0	0.213469954	0.11682243	0	0	0.718468579	0	0	0	0.405941508	0	0	0	0.00030364	0.000697118	0.00525272	0.00021064	0.000217828	0	0.000360419	0.000943174	0.000390121	0.000492306	0.000818918	6.6938E-05	9.84326E-05	0.000602039	0	0.000185029	0.000132156	0.004981454	0.000861061	0.001366805	0	0.000728157	0.00017289	0.00020197	0.000521335	0.000354442	0.000835906	0.00103396	0.008355539	0.000141884	0.000315689	0.000156469	0.000154881	0.000964191	0.000187153	0.005444769	0.000132823	0	0	0	0.014731012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212192211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098039216	0	0	1.473324282	0.042247571	0	0	0	0.021459885	0	0	0.024765416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255937474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.711271588	0	0	0	0	0	0	0	0	0	0	0	0	0.135814645
Anaerocolumna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059874984	0.050360746	0.073491997	0.065956565	0.094910731	0.108703315	0.069721044	0.15288847	0.257029833	0.075959917	0.234803432	0.36258635	0.428920091	0.167567607	0.122502952	0.097483947	0.265819456	0.021804787	0.086865835	0.239947885	0.519957442	0.083539451	0.079823182	0.039821701	0.187790439	0.196524665	0.065200652	0.082199854	0.227451335	0.135215664	0.173102957	0.084376038	0.133765969	0.007321829	0.144882937	0.145914192	0.147460497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotellamassilia	0.268920476	0	0.047505938	0	0.022381379	0	0	0	0.018758207	0.041243491	0.011217469	0.04918467	0.015814444	0.070098443	0.038182512	0.032350087	0.067730028	0.018309429	0.787435549	0.783729516	0.958434474	0.876998448	1.081263727	0.803524162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004742573	0.007043293	0.020657625	0.063613198	0.003360773	0.000400012	0.004365074	0.010563546	0.00177055	0.619668435	0.113321247	0.001372229	0.034156115	0.005786267	0.001768996	0.023736601	0.017629669	0.135314942	0.004457256	0.009189136	0.001966914	0.049316079	0.11651038	0.007977805	0.057813333	0.023365932	0.005212118	0.004329709	0.022718034	0.001206016	0.003683042	0.02311833	0.012029128	0.002470741	0.045531582	0.006342875	0.025873991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glutamicibacter	0	0.023430178	0	0.071787509	0.044762757	0	0.028283209	0.038144281	0.05627462	0.097953292	0.317828298	0.022700617	0.047443332	0.128005852	0.03181876	0.055877423	0.138846558	0.256332011	0	0.384308137	0	0.24999496	0.060070207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Franconibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067249107	0.001899045	0.019536431	0.012928013	0.063356803	0.00165005	0.054703587	0.001957086	0.001230382	0.000868775	0.005562992	0.024934401	0.313901588	0.377445199	0.170392193	0.04831905	0.00327748	0.010385313	2.959136589	0.013689078	0.047242368	0.003806275	0.004460555	0.028040133	0.006338339	0.570352313	0.015439672	0.134802591	0.096156452	0.033555619	0.025412987	0.001994983	0.227985534	0.006508292	0.006336456	0.001234896	0.015035605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptoniphilus	0	0	0	0.071787509	0	0.01298027	0	0.076288561	0	0	0	0	0.094886663	0.021334309	0	0	0	0.018309429	0	0	0.027526839	0	0.001877194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014226591	0	0	0	0	0	0	0	0	0	0	0	0.020339673	0	0	0	0	0	0.010165701	0	0	0	0	0	0	0	0.128328521	0	0.019755038	0	0	0.006043889	0.502117074	0.03541746	0.003580875	0.095719806	0.001550047	5.188030567	0.003206791	0.004621435	0.014450629	0.005308845	0.002844865	0.004577116	0.024315699	0.015763015	0.008167717	0.007559348	0.001267212	0.003824123	0.816192897	0.002476855	0.007976627	0.004564289	0.000370278	0.016463218	0.015840848	0.029551728	0	0.001490448	0.01177639	0.012890646	0.003364089	0.001342306	0.000241048	0.006069095	0.004658926	0.002736161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090293454	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004268488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007542616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allobaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009074204	0	0	0	0	0	0	0	0	0	0	0	0.028870444	0.051458859	0	8.14950208	0.096185861	1.674916542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marvinbryantia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05179083	0.053680583	0	0.069528941	0	0.034211427	0.030121616	0	0	0	0	0	0.147487791	0	0	0.061288029	0	0	0	0.043854631	0	0	0	0	0	0	0	0	0	0	0	0.088031398	0	0	0.093700953	0	0	0.015254754	0	0	0	0	0	0	0.042693991	0	0	0	0	0	0	0	0	0	0	0	0.016092938	0.000793272	0.00380899	0.005924242	0.007872923	0.025850788	0.007288472	0.018368309	0.017435415	0.017230709	0.002597945	0.024850728	0.006225862	0.000702379	0.007549821	0.007903389	0.009938164	0.002650949	0.00362152	0.010703135	0.019487021	0.00658651	0.003077437	0.040696903	0.00694199	0.009542679	0.003343623	6.46225E-05	0.032789847	0.017735528	0.005103643	0.012713126	0.049458818	0.000331441	0.009010066	0.024529526	0.010785257	0	0	0.152645862	0.020623416	0	0.043162362	0.018245512	0	0	0	0.081096078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031895746	0	0	0	0	0.036209144	0.050256573	0	0	0.036511897	0.060714918	0.051221855	0	0.043305666	0.241856636	0	1.430732384	0.110983685	0.069068723	0.287705649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093733889	0	0	0	0	0	0	0	0	0	0	0	0.103027032	0	0.058449295	0.086463814	0.058190959	0	0	0	0	0	0	0	0	0.069604559	0	0	0.034251405	0	0	0.061700972	0	0	0	0	0	0	0.051738913
